cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
2,13,true,,40,6,8,2,0.35,2,0.45,1,12.008864000000017,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
2,14,true,,40,6,8,2,0.35,2,0.45,1,10.734998000000019,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
2,15,true,,40,6,8,2,0.35,2,0.45,1,17.505269999999996,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
2,16,true,,40,6,8,2,0.35,2,0.45,1,11.913365999999996,86,1,8.604651162790697,0.37669376693766937,17,6.104651162790698,1,304,4,0,0,0
2,17,true,,40,6,8,2,0.35,2,0.45,1,13.187029999999936,98,1,7.428571428571429,0.3774104683195592,11,10.806122448979592,1,309,6,0,0,0
2,18,true,,40,6,8,2,0.35,2,0.45,1,12.462323000000083,96,1,7.666666666666667,0.3637602179836512,15,9.46875,1,307,3,0,0,0
2,19,true,,40,6,8,2,0.35,2,0.45,1,14.29561799999999,105,1,7.0095238095238095,0.3310626702997275,11,11.790476190476191,2,311,6,0,0,0
2,20,true,,40,6,8,2,0.35,2,0.45,1,12.587057000000073,90,1,8.222222222222221,0.37262872628726285,20,5.844444444444444,1,297,5,0,0,1
2,21,true,,40,6,8,2,0.35,2,0.45,1,13.94562499999995,103,1,7.145631067961165,0.3692098092643052,11,12.864077669902912,1,290,8,0,0,0
2,22,true,,40,6,8,2,0.35,2,0.45,1,13.455483999999956,115,1,6.71304347826087,0.33896103896103896,17,11.226086956521739,1,344,6,0,0,0
2,23,true,,40,6,8,2,0.35,2,0.45,1,11.330475999999976,111,1,6.738738738738738,0.3820375335120643,17,9.783783783783784,1,402,5,0,0,0
2,24,true,,40,6,8,2,0.35,2,0.45,1,9.376444000000106,96,1,7.541666666666667,0.3407202216066482,19,7.385416666666667,1,338,7,0,0,0
2,25,true,,40,6,8,2,0.35,2,0.45,1,9.68542100000002,91,1,7.736263736263736,0.3817663817663818,14,11.747252747252746,1,237,9,0,0,0
2,26,true,,40,6,8,2,0.35,2,0.45,1,9.878901999999925,98,1,7.469387755102041,0.37123287671232874,15,7.714285714285714,1,327,5,0,0,0
2,27,true,,40,6,8,2,0.35,2,0.45,1,10.713272000000075,110,1,6.545454545454546,0.32590529247910865,14,9.709090909090909,2,340,7,0,0,0
2,28,true,,40,6,8,2,0.35,2,0.45,1,9.197806000000014,87,1,8.367816091954023,0.3622589531680441,14,8.873563218390805,1,220,5,0,0,0
2,29,true,,40,6,8,2,0.35,2,0.45,1,10.896124999999984,99,1,7.555555555555555,0.34986595174262736,13,10.232323232323232,1,277,6,0,0,0
2,30,true,,40,6,8,2,0.35,2,0.45,1,9.105574000000047,85,1,8.470588235294118,0.3384401114206128,16,9.141176470588235,1,255,5,0,0,0
3,1,true,,60,6,8,2,0.35,2,0.45,1,33.28135599999996,234,1,7.17948717948718,0.35220500595947557,33,9.427350427350428,1,1197,8,0,0,0
3,2,true,,60,6,8,2,0.35,2,0.45,1,32.2171800000001,215,1,7.758139534883721,0.3559423769507803,30,14.353488372093024,1,938,8,0,0,0
3,3,true,,60,6,8,2,0.35,2,0.45,1,32.19214499999998,228,1,7.2631578947368425,0.34401451027811364,25,13.008771929824562,1,1097,12,0,0,0
3,4,true,,60,6,8,2,0.35,2,0.45,1,34.311237000000006,227,1,7.295154185022026,0.3603385731559855,22,16.577092511013216,1,1033,11,0,0,0
3,5,true,,60,6,8,2,0.35,2,0.45,1,31.88915200000008,203,1,8.177339901477833,0.3588661037394451,19,14.852216748768473,3,941,5,0,0,1
3,6,true,,60,6,8,2,0.35,2,0.45,1,36.138645,225,1,7.466666666666667,0.35876042908224076,31,11.217777777777778,1,1112,5,0,0,0
3,7,true,,60,6,8,2,0.35,2,0.45,1,33.815201000000116,216,1,7.7592592592592595,0.34647550776583036,26,11.356481481481481,1,1090,10,0,0,0
